datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name,Region,Country,Geo_Risk_2023,Risk_Reduction_%,M01AB_Adjusted,M01AE_Adjusted,N02BA_Adjusted,N02BE_Adjusted,N05B_Adjusted,N05C_Adjusted,R03_Adjusted,R06_Adjusted,Year_Adjusted,Month_Adjusted,Hour_Adjusted,Weekday Name_Adjusted,Supplier,Base_Cost_per_Unit,Environmental_Score,Social_Score,Governance_Score,ESG_Score,ESG_Penalty,Final_Risk_Score
2016-06-22,30000.0,91005.0,34499.99999999999,630000.0,90000.0,0.0,30000.0,30000.0,30240000.0,90000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,27000.0,81904.5,31049.999999999996,567000.0,81000.0,0.0,27000.0,27000.0,27216000.0,81000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-06-23,45000.0,4950.0,34499.99999999999,285000.0,75000.0,0.0,15000.0,45000.0,30240000.0,90000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,40500.0,4455.0,31049.999999999996,256500.0,67500.0,0.0,13500.0,40500.0,27216000.0,81000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-06-24,90000.0,35100.0,45750.0,285000.0,225000.0,0.0,15000.0,30000.0,30240000.0,90000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,81000.0,31590.0,41175.0,256500.0,202500.0,0.0,13500.0,27000.0,27216000.0,81000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-06-25,85200.0,74850.0,120000.0,303750.0,75000.0,0.0,15000.0,60000.0,30240000.0,90000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,76680.0,67365.0,108000.0,273375.0,67500.0,0.0,13500.0,54000.0,27216000.0,81000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-06-26,45000.0,57675.0,30000.0,261000.0,300000.0,0.0,30000.0,45000.0,30240000.0,90000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,40500.0,51907.5,27000.0,234900.0,270000.0,0.0,27000.0,40500.0,27216000.0,81000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-06-27,90000.0,46005.0,78750.0,360000.0,135000.0,0.0,135000.0,30000.0,30240000.0,90000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,81000.0,41404.5,70875.0,324000.0,121500.0,0.0,121500.0,27000.0,27216000.0,81000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-06-28,19950.0,21435.0,33750.0,360000.0,300000.0,75000.0,30000.0,105000.0,30240000.0,90000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,17955.0,19291.5,30375.0,324000.0,270000.0,67500.0,27000.0,94500.0,27216000.0,81000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-06-29,105000.0,120150.0,97500.0,330000.0,187500.0,105000.0,15000.0,30000.0,30240000.0,90000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,94500.0,108135.0,87750.0,297000.0,168750.0,94500.0,13500.0,27000.0,27216000.0,81000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-06-30,60000.0,57045.0,48000.0,135000.0,90000.0,0.0,0.0,30000.0,30240000.0,90000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,54000.0,51340.5,43200.0,121500.0,81000.0,0.0,0.0,27000.0,27216000.0,81000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-01,60000.0,30150.0,82500.0,360000.0,15000.0,0.0,300000.0,105000.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,54000.0,27135.0,74250.0,324000.0,13500.0,0.0,270000.0,94500.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-02,69900.0,76979.99999999999,90000.0,381000.0,135000.0,0.0,30000.0,45000.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,62910.0,69281.99999999999,81000.0,342900.0,121500.0,0.0,27000.0,40500.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-03,100050.0,62475.0,81000.0,279000.0,60000.0,0.0,165000.0,75000.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,90045.0,56227.5,72900.0,251100.0,54000.0,0.0,148500.0,67500.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-04,125100.0,80100.0,17249.999999999996,210000.0,120000.0,45000.0,105000.0,90000.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,112590.0,72090.0,15524.999999999996,189000.0,108000.0,40500.0,94500.0,81000.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-05,90000.0,60150.0,30000.0,285000.0,150000.0,0.0,0.0,45000.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,81000.0,54135.0,27000.0,256500.0,135000.0,0.0,0.0,40500.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-06,139950.0,85890.0,75000.0,450000.0,75000.0,0.0,120000.0,60000.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,125955.0,77301.0,67500.0,405000.0,67500.0,0.0,108000.0,54000.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-07,110100.0,75150.0,15000.0,315000.0,165000.0,15000.0,0.0,30000.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,99090.0,67635.0,13500.0,283500.0,148500.0,13500.0,0.0,27000.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-08,20100.0,105840.0,137999.99999999997,420000.0,180000.0,15000.0,0.0,64500.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,18090.0,95256.0,124199.99999999996,378000.0,162000.0,13500.0,0.0,58050.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-09,49950.0,90000.0,67500.0,165000.0,180000.0,0.0,0.0,30000.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,44955.0,81000.0,60750.0,148500.0,162000.0,0.0,0.0,27000.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-10,84900.0,124800.0,63000.0,435000.0,90000.0,0.0,0.0,45000.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,76410.0,112320.0,56700.0,391500.0,81000.0,0.0,0.0,40500.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-11,94950.0,25545.0,45000.0,289680.0,135000.0,0.0,60000.0,93000.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,85455.0,22990.5,40500.0,260712.0,121500.0,0.0,54000.0,83700.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-12,85050.0,40050.0,60000.0,408000.0,210000.0,0.0,45000.0,60000.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,76545.0,36045.0,54000.0,367200.0,189000.0,0.0,40500.0,54000.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-13,93274.999995,105000.0,75000.0,396000.0,165000.0,0.0,45000.0,30000.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,83947.49999550001,94500.0,67500.0,356400.0,148500.0,0.0,40500.0,27000.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-14,35100.0,35445.0,75000.0,186000.0,45000.0,0.0,45000.0,75000.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,31590.0,31900.5,67500.0,167400.0,40500.0,0.0,40500.0,67500.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-15,45000.0,120000.0,30000.0,225000.0,60000.0,0.0,0.0,49950.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,40500.0,108000.0,27000.0,202500.0,54000.0,0.0,0.0,44955.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-16,139950.0,101055.0,45000.0,349500.0,90000.0,0.0,15000.0,120000.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,125955.0,90949.5,40500.0,314550.0,81000.0,0.0,13500.0,108000.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-17,135150.0,60150.0,45000.0,399750.0,45000.0,0.0,105000.0,60000.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,121635.0,54135.0,40500.0,359775.0,40500.0,0.0,94500.0,54000.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-18,90000.0,37455.0,120000.0,381000.0,30000.0,0.0,45000.0,60000.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,81000.0,33709.5,108000.0,342900.0,27000.0,0.0,40500.0,54000.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-19,110100.0,19950.0,90000.0,285000.0,75000.0,0.0,15000.0,30000.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,99090.0,17955.0,81000.0,256500.0,67500.0,0.0,13500.0,27000.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-20,154950.0,69900.0,106500.0,378000.0,90000.0,0.0,75000.0,75000.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,139455.0,62910.0,95850.0,340200.0,81000.0,0.0,67500.0,67500.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-21,84900.0,79800.0,61499.99999999999,255000.0,225000.0,0.0,15000.0,30000.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,76410.0,71820.0,55349.99999999999,229500.0,202500.0,0.0,13500.0,27000.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-22,49950.0,24900.0,105000.0,210000.0,60000.0,0.0,0.0,30000.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,44955.0,22410.0,94500.0,189000.0,54000.0,0.0,0.0,27000.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-23,69900.0,82350.0,31500.0,225000.0,90000.0,0.0,0.0,75000.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,62910.0,74115.0,28350.0,202500.0,81000.0,0.0,0.0,67500.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-24,34950.0,74850.0,60000.0,480000.0,60000.0,0.0,0.0,30000.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,31455.0,67365.0,54000.0,432000.0,54000.0,0.0,0.0,27000.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-25,195000.0,49950.0,105000.0,330000.0,135000.0,0.0,60000.0,60000.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,175500.0,44955.0,94500.0,297000.0,121500.0,0.0,54000.0,54000.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-26,124800.0,39900.0,15000.0,150000.0,240000.0,0.0,0.0,30000.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,112320.0,35910.0,13500.0,135000.0,216000.0,0.0,0.0,27000.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-27,45000.0,94950.0,62250.00000000001,150000.0,60000.0,15000.0,135000.0,30000.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,40500.0,85455.0,56025.00000000001,135000.0,54000.0,13500.0,121500.0,27000.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-28,145050.0,59850.0,60000.0,337500.0,180000.0,15000.0,75000.0,45000.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,130545.0,53865.0,54000.0,303750.0,162000.0,13500.0,67500.0,40500.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-29,149850.0,67650.0,90000.0,165000.0,255000.0,15000.0,165000.0,30000.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,134865.0,60885.0,81000.0,148500.0,229500.0,13500.0,148500.0,27000.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-30,94950.0,59850.0,60000.0,555000.0,105000.0,0.0,15000.0,90000.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,85455.0,53865.0,54000.0,499500.0,94500.0,0.0,13500.0,81000.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-07-31,90000.0,75150.0,67500.0,330000.0,75000.0,0.0,0.0,60000.0,30240000.0,105000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,81000.0,67635.0,60750.0,297000.0,67500.0,0.0,0.0,54000.0,27216000.0,94500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-01,124950.0,20940.0,75000.0,210000.0,112500.0,15000.0,15000.0,90000.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,112455.0,18846.0,67500.0,189000.0,101250.0,13500.0,13500.0,81000.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-02,124950.0,105000.0,75000.0,180000.0,180000.0,0.0,15000.0,15000.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,112455.0,94500.0,67500.0,162000.0,162000.0,0.0,13500.0,13500.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-03,120000.0,44700.0,52500.0,315000.0,165000.0,0.0,195000.0,45000.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,108000.0,40230.0,47250.0,283500.0,148500.0,0.0,175500.0,40500.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-04,120000.0,40395.0,30000.0,516000.0,180000.0,0.0,255000.0,60000.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,108000.0,36355.5,27000.0,464400.0,162000.0,0.0,229500.0,54000.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-05,154950.0,51300.0,55500.0,315000.0,360000.0,0.0,360000.0,19500.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,139455.0,46170.0,49950.0,283500.0,324000.0,0.0,324000.0,17550.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-06,45000.0,54930.0,75000.0,300000.0,495000.0,0.0,15000.0,30000.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,40500.0,49437.0,67500.0,270000.0,445500.0,0.0,13500.0,27000.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-07,120000.0,62325.0,122999.99999999996,603000.0,180000.0,0.0,75000.0,45000.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,108000.0,56092.5,110699.99999999996,542700.0,162000.0,0.0,67500.0,40500.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-08,125100.0,89850.0,82500.0,225000.0,540000.0,0.0,15000.0,60000.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,112590.0,80865.0,74250.0,202500.0,486000.0,0.0,13500.0,54000.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-09,94950.0,69900.0,105000.0,435000.0,390000.0,15000.0,30000.0,60000.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,85455.0,62910.0,94500.0,391500.0,351000.0,13500.0,27000.0,54000.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-10,170100.0,44850.0,105000.0,361500.0,165000.0,0.0,45000.0,30000.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,153090.0,40365.0,94500.0,325350.0,148500.0,0.0,40500.0,27000.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-11,85050.0,54900.0,0.0,375000.0,15000.0,0.0,0.0,30000.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,76545.0,49410.0,0.0,337500.0,13500.0,0.0,0.0,27000.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-12,129900.0,84900.0,91500.0,414000.0,90000.0,60000.0,0.0,30000.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,116910.0,76410.0,82350.0,372600.0,81000.0,54000.0,0.0,27000.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-13,120000.0,101055.0,75000.0,480000.0,30000.0,0.0,0.0,75000.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,108000.0,90949.5,67500.0,432000.0,27000.0,0.0,0.0,67500.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-14,75000.0,72855.0,67500.0,273250.00005,30000.0,0.0,105000.0,0.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,67500.0,65569.5,60750.0,245925.000045,27000.0,0.0,94500.0,0.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-15,75000.0,34950.0,30000.0,315000.0,165000.0,0.0,0.0,30000.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,67500.0,31455.0,27000.0,283500.0,148500.0,0.0,0.0,27000.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-16,150000.0,69900.0,45000.0,216750.0,60000.0,0.0,165000.0,52500.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,135000.0,62910.0,40500.0,195075.0,54000.0,0.0,148500.0,47250.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-17,129900.0,30150.0,60000.0,142500.0,105000.0,0.0,75000.0,75000.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,116910.0,27135.0,54000.0,128250.0,94500.0,0.0,67500.0,67500.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-18,104850.0,50445.0,60000.0,384000.0,105000.0,0.0,0.0,15000.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,94365.0,45400.5,54000.0,345600.0,94500.0,0.0,0.0,13500.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-19,15000.0,64950.0,9000.0,405000.0,180000.0,0.0,0.0,60000.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,13500.0,58455.0,8100.0,364500.0,162000.0,0.0,0.0,54000.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-20,64950.0,44850.0,90000.0,393000.0,15000.0,0.0,0.0,90000.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,58455.0,40365.0,81000.0,353700.0,13500.0,0.0,0.0,81000.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-21,120000.0,54405.0,111000.0,585000.0,45000.0,60000.0,15000.0,15000.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,108000.0,48964.5,99900.0,526500.0,40500.0,54000.0,13500.0,13500.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-22,50100.0,50790.0,0.0,348000.0,45000.0,0.0,0.0,90000.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,45090.0,45711.0,0.0,313200.0,40500.0,0.0,0.0,81000.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-23,45000.0,45990.0,60000.0,220500.0,105000.0,15000.0,0.0,18000.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,40500.0,41391.0,54000.0,198450.0,94500.0,13500.0,0.0,16200.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-24,139950.0,52305.0,120000.0,169500.0,30000.0,0.0,0.0,45000.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,125955.0,47074.5,108000.0,152550.0,27000.0,0.0,0.0,40500.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-25,64950.0,40050.0,120000.0,290999.99999999994,60000.0,15000.0,60000.0,75000.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,58455.0,36045.0,108000.0,261899.99999999997,54000.0,13500.0,54000.0,67500.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-26,60000.0,30345.0,30000.0,310500.0,45000.0,0.0,0.0,0.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,54000.0,27310.5,27000.0,279450.0,40500.0,0.0,0.0,0.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-27,132450.0,26040.0,15000.0,262750.00005,30000.0,0.0,165000.0,0.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,119205.0,23436.0,13500.0,236475.000045,27000.0,0.0,148500.0,0.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-28,109950.0,105300.0,93000.0,555000.0,45000.0,0.0,90000.0,30000.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,98955.0,94770.0,83700.0,499500.0,40500.0,0.0,81000.0,27000.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-29,135000.0,10050.0,30000.0,213000.0,60000.0,0.0,15000.0,19500.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,121500.0,9045.0,27000.0,191700.0,54000.0,0.0,13500.0,17550.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-30,69900.0,19800.0,30000.0,133500.0,60000.0,0.0,15000.0,0.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,62910.0,17820.0,27000.0,120150.0,54000.0,0.0,13500.0,0.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-08-31,90000.0,87405.0,75000.0,348000.0,45000.0,0.0,15000.0,75000.0,30240000.0,120000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,81000.0,78664.5,67500.0,313200.0,40500.0,0.0,13500.0,67500.0,27216000.0,108000.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-09-01,75000.0,54900.0,75000.0,471000.0,30000.0,0.0,0.0,45000.0,30240000.0,135000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,67500.0,49410.0,67500.0,423900.0,27000.0,0.0,0.0,40500.0,27216000.0,121500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-09-02,140100.0,60299.99999999999,75000.0,150000.0,375000.0,0.0,75000.0,30000.0,30240000.0,135000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,126090.0,54269.99999999999,67500.0,135000.0,337500.0,0.0,67500.0,27000.0,27216000.0,121500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-09-03,79950.0,60375.00000000001,97500.0,813000.0,75000.0,0.0,60000.0,60000.0,30240000.0,135000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,71955.0,54337.50000000001,87750.0,731700.0,67500.0,0.0,54000.0,54000.0,27216000.0,121500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-09-04,124950.0,65940.0,0.0,463500.0,150000.0,0.0,60000.0,75000.0,30240000.0,135000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,112455.0,59346.0,0.0,417150.0,135000.0,0.0,54000.0,67500.0,27216000.0,121500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-09-05,49800.0,65940.0,30000.0,514499.9999999999,120000.0,30000.0,30000.0,60000.0,30240000.0,135000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,44820.0,59346.0,27000.0,463049.9999999999,108000.0,27000.0,27000.0,54000.0,27216000.0,121500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
2016-09-06,75000.0,19950.0,15000.0,491999.9999999999,210000.0,45000.0,0.0,45000.0,30240000.0,135000.0,4140000.0,0.0,North_America,United States,49.41150501370431,0.1,67500.0,17955.0,13500.0,442799.9999999999,189000.0,40500.0,0.0,40500.0,27216000.0,121500.0,3726000.0,0.0,S3_USA,14,80,78,82,80.0,0.4,29.806903008222584
